text,label,materia_suggested,numero,source_file
"100 0 arrecadado ao longo do mês e classificar o desempenho conforme as categorias apresentadas a seguir, em que as",UNKNOWN,,100,2023_ENEM_AMARELO_DIA2.pdf
"quantidades estão expressas em milhar de real. O esquema mostra como a intensidade luminosa • Ótimo: V ≥ 24 0 decresce com o aumento da profundidade em um rio, • Bom: 20 ≤ V < 24 sendo L a intensidade na sua superfície. 0",UNKNOWN,,159,2023_ENEM_AMARELO_DIA2.pdf
• Normal: 10 ≤ V < 20 0 Profundidade Intensidade luminosa • Ruim: 4 ≤ V < 10 0 • Péssimo: V < 4 0,UNKNOWN,,0,2023_ENEM_AMARELO_DIA2.pdf
"m L No caso analisado, qual seria a classificação do 0 desempenho da empresa? AA Ótimo. 2",UNKNOWN,,0,2023_ENEM_AMARELO_DIA2.pdf
m L,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
BB Bom. 3 CC Normal. DD Ruim. 4,UNKNOWN,,0,2023_ENEM_AMARELO_DIA2.pdf
EE Péssimo. 9 8,UNKNOWN,,0,2023_ENEM_AMARELO_DIA2.pdf
"m L 0 27 Considere que a intensidade luminosa diminui, a cada metro acrescido na profundidade, segundo o mesmo padrão do esquema.",UNKNOWN,,3,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM25*,UNKNOWN,,24,2023_ENEM_AMARELO_DIA2.pdf
"Dirigir após ingerir bebidas alcoólicas é uma atitude A exposição a alguns níveis sonoros pode causar extremamente perigosa, uma vez que, a partir da primeira lesões auditivas. Por isso, em uma indústria, são adotadas dose, a pessoa já começa a ter perda de sensibilidade medidas preventivas de acordo com a máquina que o de movimentos e de reflexos. Apesar de a eliminação e funcionário opera e o nível N de intensidade do som, medido em decibel (dB), a que o operário é exposto, absorção do álcool depender de cada pessoa e de como sendo N = log I 10 − log I 10, I a intensidade do som e , a que o operário é exposto, absorção do álcool depender de cada pessoa e de como sendo N = log I 10 − log I 10, I a intensidade do som e o organismo consegue metabolizar a substância, ao final 10 10 0 I = 10−12 W/m2. da primeira hora após a ingestão, a concentração de álcool 0 Disponível em: www.sofisica.com.br. Acesso em: 8 jul. 2015 (adaptado). (C) no sangue corresponde a aproximadamente 90% da Quando o som é considerado baixo, ou seja, quantidade (q) de álcool ingerida, e a eliminação total N = 48 dB ou menos, deve ser utilizada a medida dessa concentração pode demorar até 12 horas. preventiva I. No caso de o som ser moderado, quando Disponível em: http://g1.globo.com. Acesso em: 1 dez. 2018 (adaptado). N está no intervalo (48 dB, 55 dB), deve ser utilizada a Nessas condições, ao final da primeira hora após a ingestão medida preventiva II. Quando o som é moderado alto, da quantidade q de álcool, a concentração C dessa que equivale a N no intervalo (55 dB, 80 dB), a medida substância no sangue é expressa algebricamente por preventiva a ser usada é a III. Se N estiver no intervalo AA C = 0,9q (80 dB, 115 dB), quando o som é considerado alto, deve ser BB C = 0,1q utilizada a medida preventiva IV. E se o som é considerado muito alto, com N maior que 115 dB, deve-se utilizar a CC C = 1 − 0,1q medida preventiva V. DD C = 1 − 0,9q Uma nova máquina, com I = 8 × 10−8 W/m2, foi adquirida EE C = q − 10 e será classificada de acordo com o nível de ruído",Ondulatória,Ciências,163,2023_ENEM_AMARELO_DIA2.pdf
"que produz. Considere 0,3 como aproximação para log 2. Um investidor iniciante observou o gráfico que 10 apresenta a evolução dos valores de duas criptomoedas O funcionário que operará a nova máquina deverá adotar A e B em relação ao tempo. a medida preventiva Criptomoeda B AA I. (milhar de real) BB II. CC III. DD IV. EE V. Criptomoeda A (milhar de real) Durante horas consecutivas, esses valores foram observados em nove instantes, representados por horas exatas. Em quantos desses instantes a criptomoeda A estava mais valorizada do que a criptomoeda B? AA 3 BB 4 CC 6 DD",Logaritmos,Matemática,162,2023_ENEM_AMARELO_DIA2.pdf
"Um artista plástico esculpe uma escultura a partir Os 100 funcionários de uma empresa estão de um bloco de madeira de lei, em etapas. Inicialmente, distribuídos em dois setores: Produção e Administração. esculpe um cone reto com 36 cm de altura e diâmetro da Os funcionários de um mesmo setor recebem salários base medindo 18 cm. Em seguida, remove desse cone um com valores iguais. O quadro apresenta a quantidade de cone menor, cujo diâmetro da base mede 6 cm, obtendo, funcionários por setor e seus respectivos salários. assim, um tronco de cone, conforme ilustrado na figura. Quant",Geometria,Matemática,165,2023_ENEM_AMARELO_DIA2.pdf
"cm Setor funcionários (em real) Produção 75 2 000,00 Administração 25 7 000,00 A média dos salários dos 100 funcionários dessa empresa, em real, é",Estatística,Matemática,6,2023_ENEM_AMARELO_DIA2.pdf
"cm AA 2 000,00. BB 2 500,00. CC 3 250,00. DD 4 500,00. EE 9 000,00.",UNKNOWN,,36,2023_ENEM_AMARELO_DIA2.pdf
"cm Visando atrair mais clientes, o gerente de uma loja Em seguida, perfura esse tronco de cone, removendo um cilindro reto, de diâmetro 6 cm, cujo eixo de simetria é o anunciou uma promoção em que cada cliente que realizar mesmo do cone original. Dessa forma, ao final, a escultura uma compra pode ganhar um voucher para ser usado tem a forma de um tronco de cone com uma perfuração em sua próxima compra. Para ganhar seu voucher, cilíndrica de base a base. o cliente precisa retirar, ao acaso, uma bolinha de dentro O tipo de madeira utilizada para produzir essa escultura de cada uma das",Química Inorgânica,Ciências,18,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM27*,UNKNOWN,,26,2023_ENEM_AMARELO_DIA2.pdf
"Estudantes trabalhando com robótica criaram uma As características culturais variam de povo para povo. “torneira inteligente” que automatiza sua abertura e seu Há notícias de um povo que possuía formas de contar fechamento durante a limpeza das mãos. A tecnologia diferentes das nossas, como indicado no quadrinho a seguir. funciona da seguinte forma: ao se colocarem as mãos sob a torneira, ela libera água durante 3 segundos para que a pessoa possa molhá-las. Em seguida, interrompe o fornecimento de água por 5 segundos, enquanto a pessoa ensaboa suas mãos, e finaliza o ciclo liberando á",Geografia,Humanas,168,2023_ENEM_AMARELO_DIA2.pdf
1 2 3 4 5 6 7 8 9 1011 12 urapum urapum. t (s) BB okosa okosa urapum e okosa okosa okosa okosa urapum. L) a ( CC okosa okosa urapum e okosa okosa okosa urapum. gu DD okosa urapum urapum e okosa urapum okosa urapum á e urapum. BB me d EE okosa okosa urapum e okosa okosa okosa okosa. u ol V,UNKNOWN,,0,2023_ENEM_AMARELO_DIA2.pdf
"1 2 3 4 5 6 7 8 9 1011 12 t (s) Um tipo de semente necessita de bastante água nos L) dois primeiros meses após o plantio. Um produtor pretende a ( estabelecer o melhor momento para o plantio desse tipo de u g á semente, nos meses de outubro a março. Após consultar e d a previsão do índice mensal de precipitação de chuva CC e m (ImPC) da região onde ocorrerá o plantio, para o período u ol chuvoso de 2020 - 2021, ele obteve os seguintes dados: V da região onde ocorrerá o plantio, para o período u ol chuvoso de 2020 - 2021, ele obteve os seguintes dados: V",UNKNOWN,,0,2023_ENEM_AMARELO_DIA2.pdf
"1 2 3 4 5 6 7 8 9 1011 12 • outubro/2020: ImPC = 250 mm; t (s) • novembro/2020: ImPC = 150 mm; L) a ( • dezembro/2020: ImPC = 200 mm; gu • janeiro/2021: ImPC = 450 mm; á e • fevereiro/2021: ImPC = 100 mm; d DD e m • março/2021: ImPC = 200 mm. u ol Com base nessas previsões, ele precisa escolher V",Química Inorgânica,Ciências,0,2023_ENEM_AMARELO_DIA2.pdf
1 2 3 4 5 6 7 8 9 1011 12 dois meses consecutivos em que a média mensal de t (s) precipitação seja a maior possível. a (L) No início de qual desses meses o produtor deverá plantar u esse tipo de semente? g á e AA Outubro. EE e d BB Novembro. m olu CC Dezembro. V,Estatística,Matemática,0,2023_ENEM_AMARELO_DIA2.pdf
1 2 3 4 5 6 7 8 9 1011 12 DD Janeiro. t (s) EE Fevereiro. MT • 2º DIA • CADERNO 5 • AMARELO 27 *020125AM28*,UNKNOWN,,0,2023_ENEM_AMARELO_DIA2.pdf
"Distância do vigilante em relação à base em função do tempo Uma loja vende seus produtos de duas formas: à vista ou financiado em três parcelas mensais iguais. Para definir o valor dessas parcelas nas vendas financiadas, a loja aumenta em 20% o valor do produto e 4 nt à vista e divide esse novo valor por 3. A primeira parcela a deve ser paga no ato da compra, e as duas últimas, gilm) 3 vik em 3U0m e c l6ie0n dteia dsa alopjaó sd eac icdoium cporma.prar, de forma financiada, a do ase ( 2 um produto cujo valor à vista é R$ 1 500,00. ncià b â st 1 Utilize 5,29 como aproximação para 28",Química Inorgânica,Ciências,170,2023_ENEM_AMARELO_DIA2.pdf
"AA Para concretar a laje de sua residência, uma pessoa contratou uma construtora. Tal empresa informa que o preço y do concreto bombeado é composto de duas partes: uma fixa, chamada de taxa de bombeamento, e uma variável, que depende do volume x de concreto BB utilizado. Sabe-se que a taxa de bombeamento custa R$ 500,00 e que o metro cúbico do concreto bombeado é de R$ 250,00. A expressão que representa o preço y em função do CC volume x, em metro cúbico, é AA y = 250x BB y = 500x CC y = 750x DD DD y = 250x + 500 EE y = 500x + 250",Matemática Financeira,Matemática,171,2023_ENEM_AMARELO_DIA2.pdf
"Uma empresa de segurança domiciliar oferece o serviço EE de patrulha noturna, no qual vigilantes em motocicletas fazem o monitoramento periódico de residências. A empresa conta com uma base, de onde acompanha o trajeto realizado pelos vigilantes durante as patrulhas e orienta o deslocamento de equipes de reforço quando necessário. Numa patrulha rotineira, sem ocorrências, um vigilante conduziu sua motocicleta a uma velocidade constante durante todo o itinerário estabelecido, levando 30 minutos para conclusão. De acordo com os registros do GPS alocado na motocicleta, a distância",Química Inorgânica,Ciências,172,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM29*,UNKNOWN,,28,2023_ENEM_AMARELO_DIA2.pdf
"Um supermercado conta com cinco caixas disponíveis Na planta baixa de um clube, a piscina é representada para pagamento. Foram instaladas telas que apresentam por um quadrado cuja área real mede 400 m². Ao redor o tempo médio gasto por cada caixa para iniciar e finalizar o dessa piscina, será construída uma calçada, de largura atendimento de cada cliente, e o número de pessoas constante igual a 5 m. presentes na fila de cada caixa em tempo real. Um cliente, na hora de passar sua compra, sabendo que cada um 5 m Calçada dos cinco caixas iniciará um novo atendimento naquele momento, pr",Geometria,Matemática,175,2023_ENEM_AMARELO_DIA2.pdf
"m AA I. BB II. Qual é a medida da área, em metro quadrado, ocupada CC III. pela calçada? DD IV. AA 1 000 EE V. BB 900 CC 600",Geometria Plana,Matemática,5,2023_ENEM_AMARELO_DIA2.pdf
DD 500 As figuras pintadas no quadro da sala de estar de EE 400 uma residência representam as silhuetas de parte das,Figuras de Linguagem,Linguagens,174,2023_ENEM_AMARELO_DIA2.pdf
"torres de um castelo e, ao fundo, a de uma lua cheia. A lua foi pintada na forma de um círculo, e o telhado da Uma pessoa caminha por 30 minutos e utiliza um torre mais alta, na forma de triângulo equilátero, foi pintado aplicativo instalado em seu celular para monitorar a sobrepondo parte da lua. O centro da lua coincide com um variação da intensidade do sinal de internet recebido dos vértices do telhado da torre mais alta. pelo aparelho durante o deslocamento. Chegando ao seu destino, o aplicativo forneceu este gráfico: et n er nt e i d al n si o d e d a d si n e nt I",Geometria,Matemática,176,2023_ENEM_AMARELO_DIA2.pdf
"2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 Tempo (min) Nesse quadro, a parte da lua escondida atrás da torre Por quantos minutos, durante essa caminhada, o celular mais alta do castelo pode ser representada por um dessa pessoa ficou sem receber sinal de internet? AA cone. AA 6 BB setor circular. BB 8 CC segmento circular. CC 10 DD triângulo isósceles. DD 14 EE arco de circunferência. EE 24 MT • 2º DIA • CADERNO 5 • AMARELO 29 *020125AM30*",Geometria,Matemática,0,2023_ENEM_AMARELO_DIA2.pdf
"O gráfico expõe alguns números da gripe A-H1N1. Entre as categorias que estão em processo de imunização, uma já está completamente imunizada, a dos trabalhadores da saúde. Números da campanha contra a gripe A-H1N1 Adultos entre 20 e 29 anos Gestantes Doentes crônicos Indígenas Crianças de 6 meses a 2 anos Trabalhadores da saúde 0,0% 10,0% 20,0% 30,0% 40,0% 50,0% 60,0% 70,0% 80,0% 90,0% 100,0% Época, 26 abr. 2010 (adaptado). De acordo com o gráfico, entre as demais categorias, a que está mais exposta ao vírus da gripe A-H1N1 é a categoria de AA indígenas. BB gestantes. CC doentes crôn",Gráficos,Matemática,177,2023_ENEM_AMARELO_DIA2.pdf
"A figura representa uma escada com três degraus, construída em concreto maciço, com suas medidas especificadas. Nessa escada, pisos e espelhos têm formato retangular, e as paredes laterais têm formato de um polígono cujos lados adjacentes são perpendiculares. Pisos, espelhos e paredes laterais serão revestidos em cerâmica. A área a ser revestida em cerâmica, em metro quadrado, mede AA 1,20. BB 1,35. CC 1,65. DD 1,80. EE 1,95.",Óptica,Ciências,178,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM31*,UNKNOWN,,30,2023_ENEM_AMARELO_DIA2.pdf
"Uma pessoa comprou um ingresso para o cinema em cuja entrada está afixado um mapa com a representação bidimensional do posicionamento das poltronas, conforme a figura. Essa pessoa, após consultar o mapa, começou a subir uma das escadas e parou na posição indicada pela estrela, direcionada para o norte. Ela conferiu seu bilhete e observou que, para encontrar sua poltrona, deveria partir do ponto onde estava, continuar subindo a escada na direção norte por mais quatro fileiras e olhar à sua direita, e sua poltrona será a terceira. J I H a a G d d N a a ras F Esc Esc O L ei Fil E S D C B A Po",Figuras de Linguagem,Linguagens,179,2023_ENEM_AMARELO_DIA2.pdf
"O metrô de um município oferece dois tipos de tíquetes com colorações diferentes, azul e vermelha, sendo vendidos em cartelas, cada qual com nove tíquetes da mesma cor e mesmo valor unitário. Duas cartelas de tíquetes azuis e uma cartela de tíquetes vermelhos são vendidas por R$ 32,40. Sabe-se que o preço de um tíquete azul menos o preço de um tíquete vermelho é igual ao preço de um tíquete vermelho mais cinco centavos. Qual o preço, em real, de uma cartela de tíquetes vermelhos? AA 4,68 BB 6,30 CC 9,30 DD 10,50 EE 10,65 MT • 2º DIA • CADERNO 5 • AMARELO 31 *020125AM32* 01",UNKNOWN,,180,2023_ENEM_AMARELO_DIA2.pdf
Dia 1 Dia 1°Capa 4°Capa Azul 1 1 Azul Amarelo 2 2 Amarelo Branco 3 3 Branco Rosa 4 4 Rosa Ledor 9 9 Ledor Libras 10 10 Libras,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
Dia 2 Dia 1°Capa 4°Capa Libras 12 12 Libras Ledor 11 11 Ledor Rosa 8 8 Rosa Azul 7 7 Azul Cinza 6 6 Cinza Amarelo 5 5 Amarelo,UNKNOWN,,2,2023_ENEM_AMARELO_DIA2.pdf
2º DIA • CADERNO 5 • AMARELO 02 BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066,UNKNOWN,,32,2023_ENEM_AMARELO_DIA2.pdf

"CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO • QNAAfdssEprABCDEEBCDENEoeMee2er0 m a 2r4UesaaaaaEaataao tN mE ismpcaeMjpsn2 nne rten 0u E2rtp4ooiie tnEaeeuaNereaarneraussEeLMrlrSiór2ótrnc0tmivnmeeho2tleedrArmd4do EaibNtbeiteETdfhrralrsMEaoiaei 2iiçpivóói0iópfn2d c4edaos oRÃhnEni sNãaeobbEicbtdeaMiã, nla 2eçTa fe0ou mre2uaOeii4niie rEoaooatEaoNmcdisEp ass çMrsso 2a e 0a .t b2oectetd4tã g tffdEueid9sNrDorundraasçEal M loaoeie2oir se0o5d td2fãirttacct4lasEmo é eoltN ocua Eo auuadoM repfec 2f,r0o,,Garib 2ia4o e dllra tEiosnnu NttaicdEscao sopnMaatgter q2n",UNKNOWN,,2,2024_ENEM_AMARELO_DIA2.pdf
"CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO • UdEmpteqpQABCDEEQQPpaudgegmAoBCpDEANEeM2afuaa marnrxsen0lo n m 2uomiá4UUaaaaiE157gf76cieNrarr e gmE qoddeaMavxpjaacaff20,5 ei,00ueáuEEpirp2eedêu41eraal5isliEa o gpNéw0m %mrEm%dgderfaennMinaSSsqa %g 2%astm0iieoTt2o%coau4anraê looEtcnre ueaNa eAacdETTdunhesMoca a.uini 2tne0r s n2aav dNtedu4ed oufaÃÃdnEpua cmNucotirEau fetMc Gz acO vep2asam dride0eráa2oálOOa4pria iEaiaana , Na rarêa tEgt ecg CMac eamee2 iQd .rt 0cc ec 2n oo4odeanuaeEoh11per cmiNiaai.Eoc rMacdnfttm i meeqas2f crla000aueaof2 fcheeml4iod asEme ru4aía meimeEo0 No Tuano Ec salei(Madddnnec2 r,0rgtn1eçd2 h ç4pr5aiEo ee,caesadNsgEfesã d0o udMãe n 2eroe gds s0sa2 Lero4a01n pveoE.dleNidmesga e EpsatMl o5ae 2 rée0oádi cn°ug2r mle4u 5sE tsampldN Ct EirheoeoadirM,smnre2pdoidc0l eoia2 iau 4as2m a ) EobctNlaaásaeacElrm eaM0e vcésay2acao0,í1r,ags2ps 14t oa E ar ta Nia SurE tppu6aroMapod2n.iescusc0 co 2u c r4aaad Eçgda (e3N saonodaedEnniaMsrc oã2gdeer 0 ll sm2ama(dea4son7 atmaEisNor5ar (iEdoançM s náralaa0r24b 0aa d0a2p ia(l4eãdptEadgfna çN0d,eiedEtve0reMá dn2soar2 ãRuo0ure a2−?aae4 p ndEgW eaa NgoaEstas ccJM)l zoao2ouCdç i0i 2 ) ..oo)4aA)n aEr Ndãdns.aos .E M.mmtrE2nA I0 eoeeio Es 4IVrBEaNdI EMV.2. 0 oENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024QOugAnn24IDENIIEEaomaM .I2 U0 t2.4d sEtrNVeq IVEIaaVMIEoiV2AII0Ia2tu.mI4pInElaNSEsigaMs2an0po2 4rdETfeN aaEtaoMPr2o0tÃ2 4omraEoNrrEmM.p2oO 0u2a4E301241NaadcE M 2a 0sPç2ee14aaaaaaEN Eãs M0-e r202412310Vo4escE3tNEaM po o20 d2a4nErmNEaMe 2o02s4 sEbNleEaeCM,e2u0 2n4rgEunNos-EIeMAu2nct0tmt24riaEãNiotdlEgrMrird2po0zm 2meoi4EraNadrAa EsMdee2EbiL0 seLc2ids4utEupnsNue iExé DinMsolbn2bçcrs0tsts2pr4ãaieEeaseãsoaNseãmEtaMo o2 íprnsr0o lro2vfn4onndEaD oai oNeteE ce iMeornas2diçasç0rmne2aa 4lEísmsããN, oedãvdEtsgM n :2 eao0o eb ao2id4aa2crEoaeclN E máa M4a urae2doo bncd02d 4crmiEm tdfNoe máeçoiEceeMoiecc2l0im :tr2aãsvo4ia EameinoingNwcE.cc oMm b2 bnege 0di22aalwd4óaEoáNuera0soErblM wav 2goo0 td1tsr2snsu4iEde ã.gNir3c Eatmema aMsd.2ãeio 0ia2 s4(sa mtEsoNmoa i úEfã.M.spdO2od0 .2too4ctmEieNiarusEl.tM.tm2 ep0ts2otoro4oEuntNacEaarMtcg2 r0ore2d4poEa.iNEbortsMa2r.a.0r)2 4r..rse aa • CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO 5 QQUdABCDEENaABCDEO(dtcdaH1pnpdáNErsHMéc2é r eoogaiu0m aem 2Im epad4UUf eocEha1 hd1RNVsn uTle mEP46ncsn7Mnr ouâca2naevi2aei00enóEEO4ta2odorsL a4aasEtdis25oln2N tríemc0 peEs5nidai.,aavMMármsébdVeSSpmdr2 me s 0ca2naaunv4udaaEd .sErmoeasoANo e-sETTperMuottsilbu ?açu12 x1rtd0Nsio áto2oir4e cateÃÃrEla tsioadnN.ir dosveo)E u Edass Manaa s2énan i0o olíi 2eOOdr aL4 atldgoEvmlisc.nitBN teécae mrEnnLdMoé e3isçeiad2ais 0t-i sadf 2 r.Ie4fre e Eã od110hun,olN érceoEc.qcLua .2Mnt 2 odf eomc000usptr 2.isoutUut4mrim EóCrrtNo,or racfEi d45reotcsiMee ptea2áneómt.0roedn2ieo 4e u o iE ê uNFrcaespdEmddmodst pcMr iais2o.0erniot s2afeeeiee4;eo ruEç ood5 eN ceu omEd.dócdCM tl qtqr2ãç .si0i0soer2ees 3rr4iAtex aEAduuMpcN oãaoNeeo E srmMqip cs2Resoêima0mmsmv2nço aé 4r éaEuo di NdAnnct Ed ãaídttMlq aos2dieurreaeé0eéM2ueincthoo4 i druEuc lsoNfa tr m aE aifiMasidu Erdrma2eaaats 40ocss a2go4oàrsamE cecqLmiNtt su .BEerpnMaTro sd.a mL a2oév0uimds2olp rsn4Cou rE aIdnaNnoreshal,Eeieof riMtPrntup2neaananu 0bosa a i2oe4 is Etss.cctNmolhindsu oaEns;ria,Mlanmç Pae2meéa0o e ar2fet ias4 ãdpEtaslaeo mRiN,rjlE e nirsiMo ee oua2aqd ndmscs0aéOir2a4 ?(aEnsHtNe ,r,l dmu eçefEs HTo MI pae oaii2ómRmEfv0a ãneá 2srT4 teEe sa vso.lNIeicTaeElo eustnpMVoioL52tellc.ri0svT zhi2 oooãsc4l taiE6tnsNqa ltVip)no IEa ouMeaosnso,a,d21.et0g u 2oh,ld4t-a As2cEgàsm a NmiarvEt(e1rnraMna0d i.2i ,Ha 0e du de2Bprsp4 dua 1.AEH f oNesTm Eaouatp.óoeM0aeramnO2Fo0 e,mLa2Tar 4 md o gu EcnsN.( AaV rvdEolse CMiaLecuime2i bad0 rqes-2azset 4tdrυ.EoVe1 mdNisnoi isoEaauld aM υOame)2omlv 0cs-ooa→2s:pad4dsoacEeg 1mtNvoc→iicEqdt Mui çarsap, 2íanrs0 ipirl2u cp4vadéTa atEtãlusdslcNtmatEaeeaouMeçídssooa o2 m ou.0nr2od met4iã lE)ãoNauddtn a jdoE.Moooaem2Ar0oo1ooàeaaorssEs4 E áNEM2 0ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024QQsNstPgmeqABCDE24EeNEooaluMoa2ue or U0 W 2bl4ra Er tNa dEoaéMriEd2At0ml2eit4cirm EfrNTorSvE-i Mihic2a0sTCn,n2e,4E TeaN geEhEhtMaa2g o0iÃR 2o4anElNa duvrESM.,af2O 0 ei2e or4OEndNdeEl CMr e2 N0oiç21pn4ErN aa,E aeMr0o e20olBeq2 4çvE 6 NEg .esuMcãi 20n 2Der4xeaEocNaE Mian 2ish 02rvs4pEpttdN ãEoaieMoa2te0eo2a4 nEoNrma E Mcímd2v0 s 24iEcofediNouEovaMl2hm0a 2nae4rAneENãE çaM mrece20o2at4vleEmniNc:,E.a M es 2 eh0tr2s4q aoEEleNtroEotMuen2 ips0m2 ace4EeemseNuEiM mm:2 d 0il/2e4rs tE/pNa:taaE M muiu2qer01d2n 4aEamN9urEe Mts2mi 0ee2ml-4n, EfuNd E a oMab2eoes0fo2vl4aEn-aaNxtlvE.cMer z2e0e,l22iaa4a Em eNc0ErlteMdvn2ocn02e24eilaEçnNie1cdE dMn2 .o 0aa 2ot4(aEtuNda Et noM m 2uod0e2apc4o ENaa bEmnMocec 2p0ln24ritmEhltNor.oeEúdaMcc2ã0n2d s lo4oEutcNoEoqs miM 2lmh0?)2ta4dnu..rã reaooe.o",UNKNOWN,,4,2024_ENEM_AMARELO_DIA2.pdf
CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO •,UNKNOWN,,6,2024_ENEM_AMARELO_DIA2.pdf
"A fitorremediação é uma técnica que utiliza plantas para a remediação de ambientes contaminados. A descontaminação de solos pode ocorrer por descarte, absorção e metabolização, imobilização, extração ou volatilização do poluente, conforme representado na figura. LUIZ, E. P.A valiação dos métodos de fitorremediação [...] na remoção de chumbo, cobre e z. iSnãcoo Paulo: UFABC, 2016 (adaptado). O método que retira o mercúrio de uma área contaminada, impedindo sua entrada na cadeia alimentar, é a A fitoestabilização, ficando o mercúrio disponível sob a superfície das raíze",Química Ambiental,Ciências,107,2024_ENEM_AMARELO_DIA2.pdf
